siteid,sitename,county,monitordate,AMB_TEMP_concentration,AMB_TEMP_itemunit,CH4_concentration,CH4_itemunit,CO_concentration,CO_itemunit,NMHC_concentration,NMHC_itemunit,NO_concentration,NO_itemunit,NO2_concentration,NO2_itemunit,NO  _concentration,NO  _itemunit,O3_concentration,O3_itemunit,PM10_concentration,PM10_itemunit,PM2.5_concentration,PM2.5_itemunit,RAINFALL_concentration,RAINFALL_itemunit,RH_concentration,RH_itemunit,SO2_concentration,SO2_itemunit,THC_concentration,THC_itemunit,WD_HR_concentration,WD_HR_itemunit,WIND_DIREC_concentration,WIND_DIREC_itemunit,WIND_SPEED_concentration,WIND_SPEED_itemunit,WS_HR_concentration,WS_HR_itemunit,Temperature,RH,WS,WD,WSGust,WDGust,Precp,file_name,ObsTime
72,Puli,Nantou_County,2024/9/28 06:00,23.1,C,2.13,ppm,0.24,ppm,0.04,ppm,1.4,ppb,2.9,ppb,4.4,ppb,7.1,ppb,19,£gg/m3,9,£gg/m3,0,mm,98,%,0.7,ppb,2.17,ppm,156,degrees,159,degrees,0.4,m/sec,0.9,m/sec,26,91,0.8,319,1.5,257,0,C0H890-2024-09-25.csv,2024/9/25 19:00
72,Puli,Nantou_County,2024/9/28 07:00,24.2,C,2.14,ppm,0.28,ppm,0.07,ppm,2.7,ppb,2.9,ppb,5.6,ppb,11.1,ppb,17,£gg/m3,12,£gg/m3,0,mm,94,%,0.9,ppb,2.21,ppm,153,degrees,130,degrees,0.6,m/sec,0.6,m/sec,25.7,92,0,0,1.8,321,0,C0H890-2024-09-25.csv,2024/9/25 20:00
72,Puli,Nantou_County,2024/9/28 08:00,26.2,C,2.08,ppm,0.28,ppm,0.1,ppm,2.6,ppb,3,ppb,5.7,ppb,20.1,ppb,22,£gg/m3,13,£gg/m3,0,mm,86,%,0.9,ppb,2.18,ppm,277,degrees,299,degrees,1,m/sec,0.4,m/sec,25.2,97,0.6,292,1.5,310,0,C0H890-2024-09-25.csv,2024/9/25 21:00
72,Puli,Nantou_County,2024/9/28 09:00,28.7,C,2.06,ppm,0.25,ppm,0.06,ppm,2.1,ppb,3.6,ppb,5.7,ppb,29.6,ppb,19,£gg/m3,9,£gg/m3,0,mm,66,%,0.9,ppb,2.12,ppm,287,degrees,20,degrees,1.5,m/sec,0.5,m/sec,25,97,0,0,1.3,274,0,C0H890-2024-09-25.csv,2024/9/25 22:00
72,Puli,Nantou_County,2024/9/28 10:00,30.2,C,2.02,ppm,0.19,ppm,0.01,ppm,1.3,ppb,1.2,ppb,2.5,ppb,33.6,ppb,16,£gg/m3,8,£gg/m3,0,mm,60,%,0.8,ppb,2.04,ppm,306,degrees,324,degrees,2.3,m/sec,1.5,m/sec,24.9,98,0.3,310,0.9,233,0,C0H890-2024-09-25.csv,2024/9/25 23:00
72,Puli,Nantou_County,2024/9/28 11:00,31,C,1.99,ppm,0.2,ppm,0.02,ppm,1.1,ppb,1,ppb,2.1,ppb,35,ppb,15,£gg/m3,11,£gg/m3,0,mm,58,%,0.9,ppb,2,ppm,287,degrees,279,degrees,4.4,m/sec,2.8,m/sec,24.6,95,0.5,58,1.4,322,0,C0H890-2024-09-26.csv,2024/9/26 00:00
72,Puli,Nantou_County,2024/9/28 12:00,31.4,C,2,ppm,0.2,ppm,0.02,ppm,1.3,ppb,1.2,ppb,2.6,ppb,38.9,ppb,20,£gg/m3,10,£gg/m3,0,mm,58,%,0.7,ppb,2.02,ppm,281,degrees,291,degrees,2.7,m/sec,2.8,m/sec,24.8,93,0.3,16,1,68,0,C0H890-2024-09-26.csv,2024/9/26 01:00
72,Puli,Nantou_County,2024/9/28 13:00,31.5,C,2.02,ppm,0.21,ppm,0.03,ppm,1.2,ppb,1.9,ppb,3.1,ppb,47.8,ppb,16,£gg/m3,17,£gg/m3,0,mm,59,%,0.8,ppb,2.06,ppm,275,degrees,275,degrees,4.9,m/sec,3.9,m/sec,24.7,95,0,0,1.3,6,0,C0H890-2024-09-26.csv,2024/9/26 02:00
72,Puli,Nantou_County,2024/9/28 14:00,31,C,2.02,ppm,0.22,ppm,0.04,ppm,1.1,ppb,2.6,ppb,3.8,ppb,54.9,ppb,28,£gg/m3,15,£gg/m3,0,mm,61,%,0.9,ppb,2.06,ppm,282,degrees,287,degrees,2.8,m/sec,3.4,m/sec,24.7,92,0,0,1,93,0,C0H890-2024-09-26.csv,2024/9/26 03:00
72,Puli,Nantou_County,2024/9/28 15:00,31,C,2.02,ppm,0.21,ppm,0.03,ppm,0.9,ppb,1.8,ppb,2.7,ppb,55,ppb,23,£gg/m3,8,£gg/m3,0,mm,59,%,0.9,ppb,2.04,ppm,279,degrees,255,degrees,2.7,m/sec,2.1,m/sec,24.5,90,0.2,0,1.4,310,0,C0H890-2024-09-26.csv,2024/9/26 04:00
72,Puli,Nantou_County,2024/9/28 16:00,30.8,C,2.02,ppm,0.22,ppm,0.03,ppm,1.2,ppb,2.4,ppb,3.6,ppb,56.2,ppb,22,£gg/m3,15,£gg/m3,0,mm,59,%,0.8,ppb,2.04,ppm,277,degrees,282,degrees,2.1,m/sec,1.9,m/sec,24.5,94,0.4,78,1.3,142,0,C0H890-2024-09-26.csv,2024/9/26 05:00
72,Puli,Nantou_County,2024/9/28 17:00,29.8,C,2.02,ppm,0.26,ppm,0.04,ppm,1.1,ppb,4.1,ppb,5.2,ppb,57.3,ppb,25,£gg/m3,16,£gg/m3,0,mm,65,%,0.8,ppb,2.06,ppm,279,degrees,274,degrees,1.5,m/sec,2.1,m/sec,24.7,93,0.8,296,1.8,298,0,C0H890-2024-09-26.csv,2024/9/26 06:00
72,Puli,Nantou_County,2024/9/28 18:00,28.9,C,2.02,ppm,0.27,ppm,0.07,ppm,0.9,ppb,6,ppb,7,ppb,50.9,ppb,28,£gg/m3,19,£gg/m3,0,mm,72,%,0.9,ppb,2.09,ppm,280,degrees,301,degrees,1.1,m/sec,1.2,m/sec,25.8,87,0.4,358,1.5,328,0,C0H890-2024-09-26.csv,2024/9/26 07:00
72,Puli,Nantou_County,2024/9/28 19:00,28.3,C,2.14,ppm,0.35,ppm,0.09,ppm,0.9,ppb,6.4,ppb,7.3,ppb,35.6,ppb,31,£gg/m3,21,£gg/m3,0,mm,78,%,0.9,ppb,2.23,ppm,167,degrees,205,degrees,0.6,m/sec,0.3,m/sec,28.2,75,0.3,360,1.8,184,0,C0H890-2024-09-26.csv,2024/9/26 08:00
72,Puli,Nantou_County,2024/9/28 20:00,27.2,C,2.19,ppm,0.36,ppm,0.09,ppm,1,ppb,8,ppb,9,ppb,24.5,ppb,33,£gg/m3,19,£gg/m3,0,mm,90,%,0.9,ppb,2.27,ppm,300,degrees,333,degrees,1.2,m/sec,1,m/sec,29,67,0.9,25,2.7,319,0,C0H890-2024-09-26.csv,2024/9/26 09:00
72,Puli,Nantou_County,2024/9/28 21:00,26.3,C,2.17,ppm,0.31,ppm,0.08,ppm,0.8,ppb,6,ppb,6.9,ppb,23,ppb,33,£gg/m3,21,£gg/m3,0,mm,95,%,0.8,ppb,2.25,ppm,227,degrees,148,degrees,1.2,m/sec,0.7,m/sec,30.4,67,1.9,300,4.5,284,0,C0H890-2024-09-26.csv,2024/9/26 10:00
72,Puli,Nantou_County,2024/9/28 22:00,26.3,C,2.23,ppm,0.33,ppm,0.08,ppm,1,ppb,5.6,ppb,6.6,ppb,19.1,ppb,37,£gg/m3,23,£gg/m3,0,mm,95,%,0.8,ppb,2.31,ppm,341,degrees,326,degrees,1.1,m/sec,0.3,m/sec,31.3,61,1.9,291,4.7,301,0,C0H890-2024-09-26.csv,2024/9/26 11:00
72,Puli,Nantou_County,2024/9/28 23:00,25.8,C,2.21,ppm,0.28,ppm,0.05,ppm,1.1,ppb,5,ppb,6.1,ppb,15.7,ppb,31,£gg/m3,21,£gg/m3,0,mm,96,%,0.8,ppb,2.25,ppm,285,degrees,126,degrees,0.8,m/sec,0,m/sec,32,58,2.5,284,5.9,273,0,C0H890-2024-09-26.csv,2024/9/26 12:00
72,Puli,Nantou_County,2024/9/29 00:00,25.7,C,2.23,ppm,0.28,ppm,0.06,ppm,0.8,ppb,4.7,ppb,5.5,ppb,13,ppb,34,£gg/m3,21,£gg/m3,0,mm,96,%,0.7,ppb,2.29,ppm,356,degrees,53,degrees,0.5,m/sec,0.2,m/sec,32.2,58,2.3,286,5.7,257,0,C0H890-2024-09-26.csv,2024/9/26 13:00
72,Puli,Nantou_County,2024/9/29 01:00,25.1,C,2.27,ppm,0.28,ppm,0.05,ppm,0.6,ppb,4.4,ppb,5.1,ppb,9.9,ppb,25,£gg/m3,18,£gg/m3,0,mm,98,%,0.8,ppb,2.31,ppm,259,degrees,15,degrees,0.4,m/sec,0.5,m/sec,31.5,61,2.8,290,6.7,283,0,C0H890-2024-09-26.csv,2024/9/26 14:00
72,Puli,Nantou_County,2024/9/29 02:00,24.9,C,2.16,ppm,0.23,ppm,0.03,ppm,0.6,ppb,3.2,ppb,3.8,ppb,11.1,ppb,23,£gg/m3,16,£gg/m3,0,mm,95,%,0.7,ppb,2.19,ppm,293,degrees,286,degrees,0.7,m/sec,0.2,m/sec,31,67,2.4,307,6.8,257,0,C0H890-2024-09-26.csv,2024/9/26 15:00
72,Puli,Nantou_County,2024/9/29 03:00,24.5,C,2.17,ppm,0.21,ppm,0.03,ppm,0.7,ppb,2.1,ppb,2.9,ppb,12.3,ppb,17,£gg/m3,21,£gg/m3,0,mm,95,%,0.7,ppb,2.2,ppm,86,degrees,152,degrees,0.7,m/sec,0.7,m/sec,29.2,76,2.3,318,6.2,287,0,C0H890-2024-09-26.csv,2024/9/26 16:00
72,Puli,Nantou_County,2024/9/29 04:00,24.2,C,2.29,ppm,0.24,ppm,0.04,ppm,0.7,ppb,2.2,ppb,2.9,ppb,9.3,ppb,27,£gg/m3,15,£gg/m3,0,mm,99,%,0.9,ppb,2.34,ppm,193,degrees,336,degrees,0.7,m/sec,0.1,m/sec,28,81,1.4,308,4.1,283,0,C0H890-2024-09-26.csv,2024/9/26 17:00
72,Puli,Nantou_County,2024/9/29 05:00,24.4,C,2.15,ppm,0.21,ppm,0.03,ppm,0.6,ppb,3.1,ppb,3.8,ppb,8.8,ppb,21,£gg/m3,10,£gg/m3,0,mm,94,%,0.8,ppb,2.18,ppm,349,degrees,79,degrees,0.8,m/sec,0.4,m/sec,27.5,85,0.6,239,2,307,0,C0H890-2024-09-26.csv,2024/9/26 18:00
72,Puli,Nantou_County,2024/9/29 06:00,24.3,C,2.31,ppm,0.24,ppm,0.04,ppm,1,ppb,3.3,ppb,4.4,ppb,7,ppb,19,£gg/m3,12,£gg/m3,0,mm,95,%,0.9,ppb,2.36,ppm,102,degrees,163,degrees,0.9,m/sec,0.1,m/sec,26.5,90,0.4,231,1.9,308,0,C0H890-2024-09-26.csv,2024/9/26 19:00
72,Puli,Nantou_County,2024/9/29 07:00,24.8,C,2.38,ppm,0.28,ppm,0.07,ppm,2,ppb,3.6,ppb,5.6,ppb,7.9,ppb,26,£gg/m3,15,£gg/m3,0,mm,96,%,0.9,ppb,2.45,ppm,281,degrees,344,degrees,1,m/sec,0.4,m/sec,25.9,94,0.7,279,1.8,280,0,C0H890-2024-09-26.csv,2024/9/26 20:00
72,Puli,Nantou_County,2024/9/29 08:00,26.6,C,2.22,ppm,0.27,ppm,0.06,ppm,2.7,ppb,3.1,ppb,5.8,ppb,17.2,ppb,21,£gg/m3,17,£gg/m3,0,mm,86,%,0.9,ppb,2.27,ppm,308,degrees,224,degrees,1.2,m/sec,0.6,m/sec,25.7,93,0.6,234,1.4,346,0,C0H890-2024-09-26.csv,2024/9/26 21:00
72,Puli,Nantou_County,2024/9/29 09:00,28.9,C,2.08,ppm,0.25,ppm,0.03,ppm,1.1,ppb,1.8,ppb,2.9,ppb,41.6,ppb,23,£gg/m3,15,£gg/m3,0,mm,70,%,1,ppb,2.11,ppm,295,degrees,292,degrees,1.9,m/sec,0.6,m/sec,25.2,96,0.4,243,1,22,0,C0H890-2024-09-26.csv,2024/9/26 22:00
72,Puli,Nantou_County,2024/9/29 10:00,30.6,C,2.04,ppm,0.2,ppm,0.01,ppm,0.5,ppb,0.8,ppb,1.3,ppb,45.6,ppb,18,£gg/m3,16,£gg/m3,0,mm,59,%,0.9,ppb,2.04,ppm,275,degrees,257,degrees,1.9,m/sec,1.5,m/sec,25,96,0.4,234,1.1,239,0,C0H890-2024-09-26.csv,2024/9/26 23:00
72,Puli,Nantou_County,2024/9/29 11:00,32.4,C,1.99,ppm,0.17,ppm,0.02,ppm,0.8,ppb,0.3,ppb,1.1,ppb,38.6,ppb,17,£gg/m3,10,£gg/m3,0,mm,51,%,0.9,ppb,2,ppm,285,degrees,259,degrees,2.3,m/sec,1.6,m/sec,25,95,0,0,1.1,238,0,C0H890-2024-09-27.csv,2024/9/27 00:00
72,Puli,Nantou_County,2024/9/29 12:00,32,C,2,ppm,0.21,ppm,0.03,ppm,0.7,ppb,0.4,ppb,1.2,ppb,40.5,ppb,22,£gg/m3,10,£gg/m3,0,mm,58,%,0.9,ppb,2.02,ppm,282,degrees,286,degrees,3.9,m/sec,3.5,m/sec,25,95,0.2,0,1.1,238,0,C0H890-2024-09-27.csv,2024/9/27 01:00
72,Puli,Nantou_County,2024/9/29 13:00,31.3,C,2,ppm,0.23,ppm,0.03,ppm,0.8,ppb,0.8,ppb,1.6,ppb,43,ppb,24,£gg/m3,17,£gg/m3,0,mm,63,%,1,ppb,2.04,ppm,284,degrees,286,degrees,3,m/sec,2.9,m/sec,25,94,0.3,233,0.9,244,0,C0H890-2024-09-27.csv,2024/9/27 02:00
72,Puli,Nantou_County,2024/9/29 14:00,30.9,C,2.02,ppm,0.23,ppm,0.03,ppm,0.8,ppb,1.1,ppb,1.9,ppb,44.1,ppb,22,£gg/m3,20,£gg/m3,0,mm,64,%,1.1,ppb,2.04,ppm,281,degrees,289,degrees,2.6,m/sec,2.9,m/sec,24.9,96,0,0,1.1,245,0,C0H890-2024-09-27.csv,2024/9/27 03:00
72,Puli,Nantou_County,2024/9/29 15:00,30.9,C,2.02,ppm,0.23,ppm,0.03,ppm,0.7,ppb,0.9,ppb,1.6,ppb,45.3,ppb,28,£gg/m3,19,£gg/m3,0,mm,65,%,1,ppb,2.04,ppm,296,degrees,296,degrees,2.1,m/sec,2.1,m/sec,24.9,96,0,0,1.2,239,0,C0H890-2024-09-27.csv,2024/9/27 04:00
72,Puli,Nantou_County,2024/9/29 16:00,31.2,C,2,ppm,0.23,ppm,0.04,ppm,0.8,ppb,1.1,ppb,1.9,ppb,44.5,ppb,24,£gg/m3,16,£gg/m3,0,mm,63,%,0.9,ppb,2.04,ppm,276,degrees,283,degrees,2.1,m/sec,1.9,m/sec,24.7,98,0.6,193,1.1,167,0,C0H890-2024-09-27.csv,2024/9/27 05:00
72,Puli,Nantou_County,2024/9/29 17:00,30.4,C,2.02,ppm,0.26,ppm,0.05,ppm,0.7,ppb,2.1,ppb,2.9,ppb,44.1,ppb,23,£gg/m3,19,£gg/m3,0,mm,66,%,1,ppb,2.06,ppm,290,degrees,303,degrees,2,m/sec,1.7,m/sec,24.8,98,1,324,1.8,320,0,C0H890-2024-09-27.csv,2024/9/27 06:00
72,Puli,Nantou_County,2024/9/29 18:00,29.1,C,2.09,ppm,0.33,ppm,0.08,ppm,0.7,ppb,4,ppb,4.8,ppb,41.4,ppb,31,£gg/m3,22,£gg/m3,0,mm,73,%,1,ppb,2.17,ppm,302,degrees,334,degrees,1.3,m/sec,1,m/sec,26.1,86,0.6,17,1.5,23,0,C0H890-2024-09-27.csv,2024/9/27 07:00
72,Puli,Nantou_County,2024/9/29 19:00,28,C,2.21,ppm,0.35,ppm,0.08,ppm,0.7,ppb,5.4,ppb,6.2,ppb,31,ppb,37,£gg/m3,25,£gg/m3,0,mm,83,%,0.9,ppb,2.29,ppm,301,degrees,295,degrees,1.1,m/sec,0.8,m/sec,28.2,74,0.3,268,1.6,34,0,C0H890-2024-09-27.csv,2024/9/27 08:00
72,Puli,Nantou_County,2024/9/29 20:00,27.1,C,2.22,ppm,0.31,ppm,0.08,ppm,0.7,ppb,6.2,ppb,6.9,ppb,18.2,ppb,30,£gg/m3,19,£gg/m3,0,mm,90,%,0.9,ppb,2.29,ppm,316,degrees,279,degrees,0.7,m/sec,0.3,m/sec,28.3,74,1,282,3.3,285,0,C0H890-2024-09-27.csv,2024/9/27 09:00
72,Puli,Nantou_County,2024/9/29 21:00,26.5,C,2.22,ppm,0.31,ppm,0.07,ppm,0.8,ppb,5.2,ppb,6,ppb,17,ppb,31,£gg/m3,21,£gg/m3,0,mm,92,%,0.9,ppb,2.29,ppm,265,degrees,358,degrees,0.8,m/sec,0.4,m/sec,28.2,72,1.7,316,3.4,282,0,C0H890-2024-09-27.csv,2024/9/27 10:00
72,Puli,Nantou_County,2024/9/29 22:00,26,C,2.16,ppm,0.26,ppm,0.07,ppm,0.7,ppb,4.7,ppb,5.4,ppb,14.5,ppb,24,£gg/m3,18,£gg/m3,0,mm,92,%,0.8,ppb,2.23,ppm,89,degrees,320,degrees,0.5,m/sec,0.1,m/sec,29.1,69,1,325,3.2,330,0,C0H890-2024-09-27.csv,2024/9/27 11:00
72,Puli,Nantou_County,2024/9/29 23:00,25.6,C,2.19,ppm,0.28,ppm,0.07,ppm,0.9,ppb,5.6,ppb,6.5,ppb,9.4,ppb,24,£gg/m3,18,£gg/m3,0,mm,93,%,0.9,ppb,2.25,ppm,291,degrees,281,degrees,0.9,m/sec,0.7,m/sec,31.1,63,1.8,267,5,272,0,C0H890-2024-09-27.csv,2024/9/27 12:00
72,Puli,Nantou_County,2024/9/30 00:00,25.2,C,2.33,ppm,0.26,ppm,0.06,ppm,0.6,ppb,4.7,ppb,5.3,ppb,9.8,ppb,24,£gg/m3,18,£gg/m3,0,mm,96,%,0.8,ppb,2.39,ppm,172,degrees,154,degrees,1.8,m/sec,0.9,m/sec,30.5,64,1.5,297,4.8,279,0,C0H890-2024-09-27.csv,2024/9/27 13:00
72,Puli,Nantou_County,2024/9/30 01:00,25.2,C,2.16,ppm,0.16,ppm,0.04,ppm,1,ppb,2.2,ppb,3.2,ppb,12.4,ppb,19,£gg/m3,11,£gg/m3,0,mm,89,%,0.8,ppb,2.2,ppm,151,degrees,157,degrees,1.2,m/sec,1.1,m/sec,28.2,77,2.3,306,5.3,284,0,C0H890-2024-09-27.csv,2024/9/27 14:00
72,Puli,Nantou_County,2024/9/30 02:00,25.3,C,2.17,ppm,0.15,ppm,0.04,ppm,0.7,ppb,1.9,ppb,2.6,ppb,12.1,ppb,20,£gg/m3,11,£gg/m3,0,mm,82,%,0.8,ppb,2.21,ppm,162,degrees,122,degrees,1.1,m/sec,0.5,m/sec,28.9,69,1.2,277,4.1,281,0,C0H890-2024-09-27.csv,2024/9/27 15:00
72,Puli,Nantou_County,2024/9/30 03:00,25.6,C,2.16,ppm,0.15,ppm,0.03,ppm,0.9,ppb,1.7,ppb,2.6,ppb,12.4,ppb,15,£gg/m3,12,£gg/m3,0,mm,80,%,0.9,ppb,2.19,ppm,59,degrees,108,degrees,1.5,m/sec,0.2,m/sec,28.3,72,0.9,292,3.4,310,0,C0H890-2024-09-27.csv,2024/9/27 16:00
72,Puli,Nantou_County,2024/9/30 04:00,24.9,C,2.25,ppm,0.17,ppm,0.02,ppm,0.8,ppb,1.6,ppb,2.4,ppb,10.8,ppb,19,£gg/m3,13,£gg/m3,0,mm,88,%,0.9,ppb,2.27,ppm,287,degrees,299,degrees,1.2,m/sec,0.7,m/sec,27.3,82,0.5,243,2.3,325,0,C0H890-2024-09-27.csv,2024/9/27 17:00
72,Puli,Nantou_County,2024/9/30 05:00,24.6,C,2.16,ppm,0.2,ppm,0.05,ppm,1.1,ppb,2.3,ppb,3.4,ppb,7.9,ppb,18,£gg/m3,11,£gg/m3,0,mm,92,%,0.9,ppb,2.21,ppm,188,degrees,302,degrees,1.4,m/sec,0.3,m/sec,26.7,85,0,0,2.5,272,0,C0H890-2024-09-27.csv,2024/9/27 18:00
72,Puli,Nantou_County,2024/9/30 06:00,24.7,C,2.14,ppm,0.22,ppm,0.05,ppm,1.6,ppb,3.8,ppb,5.4,ppb,6.2,ppb,20,£gg/m3,9,£gg/m3,0,mm,91,%,0.9,ppb,2.19,ppm,341,degrees,337,degrees,1.3,m/sec,0.2,m/sec,26.1,85,1,183,2,167,0,C0H890-2024-09-27.csv,2024/9/27 19:00
72,Puli,Nantou_County,2024/9/30 07:00,26.5,C,2.08,ppm,0.28,ppm,0.09,ppm,3.8,ppb,5.7,ppb,9.6,ppb,8.6,ppb,20,£gg/m3,9,£gg/m3,0,mm,75,%,0.9,ppb,2.17,ppm,81,degrees,75,degrees,4.7,m/sec,1.5,m/sec,25.3,92,0.3,227,1.6,238,0,C0H890-2024-09-27.csv,2024/9/27 20:00
72,Puli,Nantou_County,2024/9/30 08:00,29.3,C,1.97,ppm,0.15,ppm,0.02,ppm,1.7,ppb,2.5,ppb,4.2,ppb,22.7,ppb,9,£gg/m3,6,£gg/m3,0,mm,50,%,0.8,ppb,1.99,ppm,84,degrees,110,degrees,3.6,m/sec,2.9,m/sec,25.1,90,0,0,1.4,231,0,C0H890-2024-09-27.csv,2024/9/27 21:00
72,Puli,Nantou_County,2024/9/30 09:00,31.5,C,1.94,ppm,0.13,ppm,0.02,ppm,1.3,ppb,1.5,ppb,2.9,ppb,35.6,ppb,11,£gg/m3,4,£gg/m3,0,mm,41,%,0.9,ppb,1.96,ppm,80,degrees,81,degrees,5.8,m/sec,4.2,m/sec,24.5,96,0.5,237,1,227,0,C0H890-2024-09-27.csv,2024/9/27 22:00
72,Puli,Nantou_County,2024/9/30 10:00,32.6,C,1.94,ppm,0.12,ppm,0.02,ppm,1,ppb,0.4,ppb,1.4,ppb,38,ppb,8,£gg/m3,4,£gg/m3,0,mm,39,%,0.9,ppb,1.96,ppm,86,degrees,87,degrees,6,m/sec,5.7,m/sec,24.3,96,0,0,1.4,237,0,C0H890-2024-09-27.csv,2024/9/27 23:00
72,Puli,Nantou_County,2024/9/30 11:00,33.6,C,1.94,ppm,0.12,ppm,0.02,ppm,1.3,ppb,0.4,ppb,1.7,ppb,36.9,ppb,7,£gg/m3,1,£gg/m3,0,mm,38,%,0.9,ppb,1.96,ppm,77,degrees,70,degrees,5.2,m/sec,5,m/sec,24,97,0,0,1.1,240,0,C0H890-2024-09-28.csv,2024/9/28 00:00
72,Puli,Nantou_County,2024/9/30 12:00,34.9,C,1.93,ppm,0.11,ppm,0.01,ppm,1.2,ppb,0.5,ppb,1.7,ppb,35.2,ppb,11,£gg/m3,0,£gg/m3,0,mm,35,%,0.9,ppb,1.94,ppm,68,degrees,69,degrees,6.2,m/sec,5.4,m/sec,23.7,97,0,0,1.2,170,0,C0H890-2024-09-28.csv,2024/9/28 01:00
72,Puli,Nantou_County,2024/9/30 13:00,34.7,C,1.92,ppm,0.11,ppm,0.02,ppm,0.8,ppb,0.2,ppb,1,ppb,34.1,ppb,8,£gg/m3,1,£gg/m3,0,mm,35,%,0.9,ppb,1.94,ppm,85,degrees,119,degrees,4.2,m/sec,4.7,m/sec,23.7,96,0.7,179,1.5,179,0,C0H890-2024-09-28.csv,2024/9/28 02:00
72,Puli,Nantou_County,2024/9/30 14:00,34.2,C,1.92,ppm,0.11,ppm,0.01,ppm,0.8,ppb,0.1,ppb,1,ppb,32.6,ppb,11,£gg/m3,3,£gg/m3,0,mm,37,%,0.9,ppb,1.93,ppm,100,degrees,86,degrees,5.4,m/sec,4,m/sec,23.1,97,0.2,0,1.5,177,0,C0H890-2024-09-28.csv,2024/9/28 03:00
72,Puli,Nantou_County,2024/9/30 15:00,32.1,C,1.92,ppm,0.1,ppm,0,ppm,0.9,ppb,0.3,ppb,1.3,ppb,31.5,ppb,12,£gg/m3,1,£gg/m3,0,mm,41,%,1,ppb,1.92,ppm,81,degrees,65,degrees,4.8,m/sec,5,m/sec,23.1,96,0.6,182,2.7,189,0,C0H890-2024-09-28.csv,2024/9/28 04:00
72,Puli,Nantou_County,2024/9/30 16:00,32.4,C,1.92,ppm,0.12,ppm,0.01,ppm,1.2,ppb,1,ppb,2.3,ppb,29.4,ppb,8,£gg/m3,1,£gg/m3,0,mm,41,%,0.9,ppb,1.93,ppm,77,degrees,93,degrees,4.7,m/sec,3.5,m/sec,23,95,0.7,185,1.8,176,0,C0H890-2024-09-28.csv,2024/9/28 05:00
72,Puli,Nantou_County,2024/9/30 17:00,32.8,C,1.92,ppm,0.12,ppm,0.01,ppm,1,ppb,1,ppb,2,ppb,31.2,ppb,11,£gg/m3,2,£gg/m3,0,mm,37,%,0.9,ppb,1.93,ppm,81,degrees,86,degrees,6.3,m/sec,5.4,m/sec,23.8,91,0.3,214,2,151,0,C0H890-2024-09-28.csv,2024/9/28 06:00
72,Puli,Nantou_County,2024/9/30 18:00,32.4,C,1.92,ppm,0.12,ppm,0.01,ppm,0.8,ppb,0.7,ppb,1.6,ppb,31.3,ppb,14,£gg/m3,2,£gg/m3,0,mm,39,%,0.9,ppb,1.93,ppm,96,degrees,121,degrees,3,m/sec,3.2,m/sec,25.9,79,0,0,2,231,0,C0H890-2024-09-28.csv,2024/9/28 07:00
72,Puli,Nantou_County,2024/9/30 19:00,31.9,C,1.93,ppm,0.11,ppm,0,ppm,0.9,ppb,0.4,ppb,1.3,ppb,33.6,ppb,12,£gg/m3,2,£gg/m3,0,mm,39,%,0.9,ppb,1.93,ppm,98,degrees,92,degrees,4.3,m/sec,3.7,m/sec,27.7,71,0.4,199,2.5,331,0,C0H890-2024-09-28.csv,2024/9/28 08:00
72,Puli,Nantou_County,2024/9/30 20:00,32.3,C,1.93,ppm,0.1,ppm,0,ppm,0.7,ppb,0.1,ppb,0.8,ppb,35.3,ppb,8,£gg/m3,1,£gg/m3,0,mm,37,%,0.9,ppb,1.92,ppm,103,degrees,101,degrees,5.2,m/sec,3.4,m/sec,28.9,65,0.7,339,3.2,331,0,C0H890-2024-09-28.csv,2024/9/28 09:00
72,Puli,Nantou_County,2024/9/30 21:00,32,C,1.92,ppm,0.09,ppm,0,ppm,0.7,ppb,0,ppb,0.5,ppb,36.6,ppb,9,£gg/m3,3,£gg/m3,0,mm,38,%,0.8,ppb,1.92,ppm,101,degrees,96,degrees,5,m/sec,4.5,m/sec,30.9,59,1.7,286,4.1,275,0,C0H890-2024-09-28.csv,2024/9/28 10:00
72,Puli,Nantou_County,2024/9/30 22:00,31.8,C,1.92,ppm,0.09,ppm,0,ppm,  ,ppb,  ,ppb,  ,ppb,34.1,ppb,9,£gg/m3,2,£gg/m3,0,mm,40,%,1,ppb,1.91,ppm,104,degrees,109,degrees,4,m/sec,3.1,m/sec,31.1,62,2.5,286,5.7,273,0,C0H890-2024-09-28.csv,2024/9/28 11:00
72,Puli,Nantou_County,2024/9/30 23:00,31.4,C,1.93,ppm,0.09,ppm,0,ppm,0.5,ppb,0,ppb,0.2,ppb,32.4,ppb,5,£gg/m3,0,£gg/m3,0,mm,42,%,0.9,ppb,1.92,ppm,100,degrees,121,degrees,3,m/sec,2.9,m/sec,32.1,58,1.9,285,5.4,309,0,C0H890-2024-09-28.csv,2024/9/28 12:00
72,Puli,Nantou_County,2024/10/1 00:00,29,C,1.99,ppm,0.1,ppm,0,ppm,0.6,ppb,0.2,ppb,0.9,ppb,26.1,ppb,14,£gg/m3,0,£gg/m3,0.5,mm,52,%,0.9,ppb,1.99,ppm,138,degrees,118,degrees,1.8,m/sec,1.7,m/sec,30.5,67,3,290,6.9,284,0,C0H890-2024-09-28.csv,2024/9/28 13:00
